i0,i1,i2,i3,y
-0.43317567824507863,6.921612536895571,-0.911213427771831,6.931865861906002,0.3198608424431493
3.5165190277181395,-2.137789268916132,3.757489956007012,-2.1853903290680377,-6.82357107136245
1.841150099093156,-2.642413519813131,1.6145309033636521,-2.4358615248027062,-5.797386119589607
3.563674620038106,5.451810828143821,3.714709852663333,5.22487317976136,19.448071883234203
1.406184536284198,-8.655192094053167,1.2541750400879228,-8.723963348447484,-13.400217480188926
4.982010404370906,0.2140016623262027,5.180231953314199,-0.06693936517461818,2.479078454935747
4.8816532537417645,4.3219213563787395,4.596976501404141,4.282116912419607,22.511452080906402
-3.2649077748575883,-2.2364189793436475,-3.403231937636156,-1.901352544161842,8.132659723998954
3.219421012670896,-5.511839876038726,3.348119316270174,-5.655114536292641,-16.5558680161112
-6.058767996639154,-3.567436751008255,-6.20963531634487,-3.4920359617419865,21.54427340010699
7.86235653305829,1.4143672704032282,8.207507206808442,1.2276037726700675,12.164952685902472
7.580404464574373,-1.9832273839286862,7.232135137775806,-2.0812012719095994,-15.015802583437223
-0.5541881430928843,5.355232841426158,-0.7284783663859584,5.047816254071584,-2.258388149857431
4.701635781005511,-0.7779795787784849,4.846947434201521,-0.9570198630309311,-2.676928279355378
1.4507212743317077,7.917064130505251,1.3981810139850475,7.610849605034857,12.329561310689527
3.2305371539626244,5.053728183667984,3.368441483000528,5.2306284828190295,15.033447363043216
5.714775756029795,-0.5279947896350508,6.062619557018299,-0.4077080385818979,-3.562964917972694
1.5496610303798173,6.136096385158527,1.4927766357423657,6.123831072407553,9.876226947346158
-2.8680693730361475,4.858609463497474,-2.808408333583132,5.253035837194601,-13.116988373813225
2.4025437956644633,-3.396963881989442,2.422651795397656,-2.98265444626547,-9.096775848244167
-3.1380502810790682,1.5222337551009215,-2.965494546548973,1.2573466256635821,-5.825037564597879
-0.23988125252327713,-4.373003828922913,-0.10579510405382203,-4.421800438713605,1.6301984340232885
1.3621986539737856,0.534173523417002,1.4972497411189505,0.691818019429489,0.4194765586819218
-0.6704659922684107,0.3174376087807552,-0.687875313992748,0.17971023372638428,-0.30204400925675456
-4.563984968885448,-0.3837236772047913,-4.738726184900959,-0.3073842043757764,2.0460086118357985
0.012964864845121604,1.0584397863746622,-0.18462709621398465,1.1639958299630722,0.24235022764536282
-2.3978451217355263,-3.638760078893733,-2.294531357146571,-3.664955797926364,9.041010207784456
-3.4179439406152596,-6.756441376969241,-3.1778083313349326,-6.751650977656818,24.730823002004996
-5.615158237995894,2.6915691420525407,-5.678730881643663,2.6949376028798473,-14.923347892687197
-2.2893441767183482,1.9441596336077083,-2.353855169442365,1.4805994448413755,-5.4165844145080015
-0.09072314024172284,5.869575704644421,-0.0659171269790263,6.310933018849835,-0.6490141064640758
-1.5829693425829214,4.509341816286749,-1.3854141738028047,4.576278506392752,-7.936258594792577
-5.3602961445606985,3.301932748373183,-5.358274983852649,3.285298102734442,-17.795144123026436
-2.8508317462976795,5.511412625298313,-2.420581991985407,5.103043602280951,-19.071884710294924
4.209660263736239,3.649148973541905,4.016368086289709,3.6796953950310565,15.944343708876545
-0.4061362313827388,7.666518150270638,-0.6433343798210398,7.582343426041294,-1.3493193731741515
7.828583216453454,-0.2597515632974462,7.470893316359685,-0.25384116907325044,-2.1705531643095934
1.4999095363187278,-2.919245290362329,1.4579106773648955,-3.0041670074361626,-4.377400543007456
-7.464829719641731,0.991524136256599,-7.566313814545637,1.0419725648873608,-6.919226268055925
2.6226251423466955,5.71143114969578,2.5613254457665486,5.577249021384316,15.672736028100264
-0.7945221263032742,-7.274727991633564,-0.9141792866536083,-7.047827494300039,5.116886793184397
-1.8442306019766683,-6.0488726297019575,-1.7481253474841614,-5.879573274492574,12.032800948779949
-3.4065848463798756,5.179268997280975,-3.0641139516181046,5.316552999171979,-18.99671434364498
0.5779606457882875,6.721628103571769,0.23145524659058309,6.974636996063004,6.155356713174518
-3.855473371212205,-5.395749331303525,-3.9387025462184133,-5.19203497744994,21.156454343416463
-2.24495302335279,2.9417018114714657,-2.316637611976262,2.8488873390601746,-6.608125188980723
3.660054575277484,-1.7465203798608124,3.7933571822198346,-1.7217183039325823,-6.253627320267858
-4.377924346071131,-5.397563597549372,-4.269889936993606,-5.0380029974709055,25.748531864912707
3.7072791511932692,5.341999191131175,3.6062025440557997,5.384015071905961,20.192715604401783
2.4240076334459633,-2.9095187829861437,2.6745069963908965,-2.761413724899763,-6.7199711520513805
0.19188392709083218,1.3221327796085225,-0.06698205135865615,1.2637594062510653,0.5920412572280956
5.69662739906909,-2.4614902949453126,6.0124573625558,-2.437301719508368,-13.390213445228248
-6.576308407047899,3.2045514647626447,-6.588782926296256,3.063280411087337,-21.964947806042463
1.0231629244974532,-2.670237785684157,0.7483801245369445,-2.4451835391607335,-3.634249842255615
5.4559949295944845,-3.531733486501823,5.686186991969182,-3.5150932603213847,-18.55076241766799
-1.5773019207179229,-6.186077266046766,-1.7488684948695954,-6.356272280375963,8.398338770927639
3.654254141141037,1.6105452034005439,3.982807982668277,1.879093380994321,4.286614840039237
3.0398899869625007,-5.4966407976066005,3.1214821235581116,-5.468098775008343,-16.349794069109205
-6.01286683286763,4.134317639112095,-5.739908200731414,4.326066709739459,-24.886977033368748
-6.472456031547749,0.4241074272271026,-6.482000796040142,0.3674462132631836,-3.1082467038866244
-5.995571432551808,-3.5668542318673966,-6.124412059583824,-3.684216580170903,20.20699821960402
1.8362593505409697,6.282598212230347,1.8125207555733727,6.665978889077139,10.99073433313366
7.0181601952715855,0.2881487221034175,6.593781564125565,0.29142253570878784,2.1229712402418275
1.2314012429879728,5.553075363530806,1.5928330577224499,5.402477202764038,5.070883527960978
-6.498979406321519,-0.40232995892823403,-6.598737240354664,0.036340784272558324,5.469271521764577
2.072430214989761,-4.410818314843076,1.7854716010114438,-4.41464172342085,-10.400008871213878
3.4109128190948246,5.324006426971823,3.35231087728225,4.882222002714203,19.952717616397294
-2.115111972877256,0.2918466827036273,-2.3025022941750106,0.5659749083139953,0.06858169917656243
2.6783703645835284,2.882312327880932,2.5730928537783164,2.775843360290195,8.297297127369411
7.859547269173756,1.2181468262450887,7.820315600540635,1.50543501027634,7.375188226870419
-2.1780980813913744,-1.811032684386564,-1.8792771455503958,-2.0406861378843066,4.05419881023141
7.961201374647844,1.7522449113082552,8.163716066403618,1.6467021752831617,14.45674018831301
-0.10680207585951929,9.31634588947779,0.3107621861272039,9.287021510601498,-4.876065268087944
2.070815650280373,0.42206068812727876,2.1575034958166293,0.2618597101006748,1.18305651672841
0.00047454106838995536,-2.797352222428204,0.17957542343345523,-2.5316373407608133,0.4519649304224814
0.9390757381153334,-3.1469550860176794,1.148795430288525,-3.197983449479883,-2.2366295675348855
6.976600140690026,-2.6968354229958016,6.657007011005375,-2.644278264300392,-20.026505838483875
0.48438300574090015,-6.7043306897453485,0.6921434831771149,-6.495590003773854,-1.999047411457144
-0.32333665437916703,-0.6839043803428989,-0.285588532943453,-0.6632694999828457,0.25284054506442205
-3.217957410169589,-6.91687652643128,-3.109277944288562,-6.532625860330248,24.20467864110132
-4.454888043720514,0.7223634674781829,-4.197002514369598,0.6599997420783033,-3.6660761719921733
-1.6103359510862223,6.256215479672335,-1.434186503638799,6.301510606534724,-11.111675944888148
-0.6557626516815362,8.197094079712159,-0.44865658760411437,8.143134574072114,-7.097225329185855
0.17827695677545824,-4.523641166044532,0.1284643823565051,-4.666662186385779,-1.0134220858127025
-4.618694317133027,-4.096541386553428,-4.714246916530392,-3.755657170096742,20.136249610275314
-1.078174782526443,5.2317953878848655,-0.892147722419922,5.334432546441808,-6.52247786240046
-4.851488508689409,0.5948614979682794,-4.808775360677147,0.8243999075738783,-1.8075734804239678
-4.70346936244787,-0.25032628968702747,-4.65953430176458,-0.5065630604177906,-0.00554388770717118
0.6117179566332831,-5.148669748755917,0.6153666273669076,-5.475492855426815,-2.929631904561539
1.3668484778438639,4.734172664004015,0.9526463106149134,4.466521836762315,8.686777850215272
5.461135236573351,-4.500302052793626,5.566975709213309,-4.238943296717926,-25.555421865908034
6.58591500161389,1.0954763580957572,6.627705193756624,0.8478237259548136,8.810302649491584
-5.194794033082295,1.31055048141137,-4.775736245253507,1.5106235752403105,-6.40173988056824
-0.7398765019428324,-6.496017942050915,-0.7083332729459814,-6.7639382080714565,4.821379574117384
3.523716997089167,-5.501185653624597,3.232631497737692,-5.651609702163041,-20.499671247507955
2.4262983409401806,-3.4357257309099936,2.5523265910527773,-3.382221906062079,-8.039656373981359
7.340714113856321,-1.812528787481268,7.251543537018586,-1.836715420557354,-13.291489466784203
-6.745952253329073,-0.9758975067334072,-6.687023268581254,-1.1954479122957549,5.17272796323431
-1.1499866183971015,3.170688365765735,-1.2230281872546842,3.342535261985146,-3.204483541175386
7.612213284441623,0.9336620848641674,7.369529737250966,1.3238869494572507,4.458045608381276
4.41301205893607,1.1777340844814925,4.343193688248477,1.1434185812131779,5.428621069122615
-3.9518839430508383,-3.97739467349805,-4.270950004894898,-4.018581735136261,14.273242609394991
9.115793218744495,0.09430357984132476,8.84310143394039,-0.1312300025554725,2.879784091016057
-0.9751123459589837,-1.054981189797074,-1.1019033475743085,-0.9127717455774587,1.0516641238282023
1.7962327789407424,-7.175338507139518,1.9594233691488538,-7.356424507311321,-11.362806360034321
-5.621608658528794,0.8105272074862757,-6.030193138784498,0.795537207739679,-4.315690523396435
-5.944788290341763,2.095131557646247,-5.82540014696337,2.249791533527039,-11.804291171196454
6.644219373265894,2.912467414790598,6.76899327266871,2.9464464520905564,18.757668630235088
-7.595623940002895,2.0947191373541476,-8.041212895756427,2.1461041005071473,-14.564117685904932
4.694530699984934,4.521180092040957,4.335843863967661,4.488835983641313,22.986745528465544
1.13422691057111,-2.082904167836224,1.0383390866196758,-1.9997473674055941,-2.6485560636591123
4.359128789686125,2.4194941332737265,4.083020638652478,2.4570168701754875,11.061722475216527
-1.9091554240819861,4.119938044849449,-1.7341609428424651,4.250864239546958,-8.359521392864046
2.5880262525152777,-6.723095153613206,2.5578513692845575,-6.501949883805297,-18.168072098107476
7.2850928741520065,0.9118516773082757,7.361569513000497,0.6865716878245474,8.231603107705666
1.4102412191951226,-8.109011000283921,1.1684274657706792,-8.097066148068158,-13.41048863944928
3.3739814577578993,-2.0150012985997474,3.5640932038716127,-1.9027722644713736,-6.8154963413494505
-5.280015216308865,-0.9575660733693054,-5.066818857173948,-1.0643946479709687,4.718832002207796
4.847446931426102,2.4032911668667127,5.073424228491033,2.3410674003562444,11.422424714805118
-7.383737683046815,2.068400088629471,-7.609558707581878,2.0467208813653803,-14.970404651278004
3.8191025124900535,-0.5986294590359682,3.6460314106859455,-0.6482804631728636,-2.2088036104473616
-5.987614408247626,-3.256807400358919,-5.917305172226097,-3.072507374782134,20.820050050051965
3.1709210340999303,-2.731653828448057,3.3101204417436905,-2.8156881681604276,-8.003450202007416
4.412786878084601,-0.7976959876282244,4.370358187846299,-0.6898506000095075,-4.0252305556708965
2.531189280659194,-4.446283336966993,2.3548439831795336,-4.367763303365158,-12.223368307727082
-1.8467065734374022,-7.911051814677986,-1.7772830553317185,-7.866819604847966,15.237217594891797
-4.264264258154875,4.2389571223749565,-3.946045714197771,4.307687795725045,-19.15373373316628
-4.8818515844553,2.6376892023415306,-4.711890869982238,2.5649752133802766,-13.667731133846008
-6.2604221474415915,-1.3516785276596364,-6.3410038588556805,-1.4108970364091262,7.977652829244944
2.704738493514074,0.25431260284965,2.8152827983175506,0.43129738064870254,0.1614740759267017
-2.266298822840282,-1.8460368627976453,-2.233804115950952,-1.5290713222531243,4.951696524924548
1.8548104122755338,-1.8361508033157192,2.018028259540037,-2.057812741921286,-2.658698990957439
-5.987900375971497,2.3300184774713353,-6.33583728677581,2.5066958322271446,-12.021820114112025
2.717793180588491,-3.8013535201471518,2.6007870614522437,-4.004779799372437,-10.247005861950823
-3.589096236613997,6.2730890984581595,-3.421313471061379,6.348332241812202,-23.30980633275557
2.2013119958006495,7.21472627607862,1.9841454599172113,7.064188194918567,17.747350060951597
-5.537839852313308,1.1363323677223418,-5.667923225203821,1.2343263531523556,-5.58958633837928
-3.7871867748980605,-0.13307616850845555,-3.867125343150252,-0.2589015114931603,0.006764014383550787
2.092190655758608,4.981166014770605,2.5718874037850856,5.150274858259512,7.597170947782152
-1.0074865957638228,-8.55869537284878,-1.175109524823859,-8.769321988113846,6.940627936262118
-1.4846047150745738,-6.8824837687882985,-1.087345943187095,-6.966334967064902,12.860719643814235
1.3348306607059452,7.030695926352666,1.601597801796572,7.323665725105729,7.04001005076962
-6.482169446389777,0.3669907711031543,-6.720567277329637,0.38609964394669033,-2.1629840942070317
0.5983704677533712,3.5981759368870034,1.0090871996166808,3.5652164578967036,0.7084701453017148
-0.6399601311914644,-4.684911006821823,-0.7484123904948519,-4.6617888411086,2.5073719945357467
-5.952418504705723,1.9360235682799518,-6.083704785149375,1.8923350258278488,-11.535637375017329
4.248462686504349,3.9914173425956623,4.034359273614233,3.6176402015650235,19.319914996784522
0.6197845960144783,1.7126298821961494,0.5708683634819143,1.7966532079100597,1.097270762774381
1.4543889282209097,-5.455770520498879,1.714673961008851,-5.54786389795241,-6.356846714815136
1.02920583184108,-0.7115516956452472,1.3833918310603541,-0.9823612102587382,-0.10567583620649379
7.914913595517081,-0.4406890192697856,8.12440090511802,-0.8896230509707936,0.2516233004939403
-2.0475838021285933,-4.389139757224335,-2.2403384016247463,-4.384236522473941,8.152089501238244
1.0534728680921668,-6.537168552786821,1.2362967670870655,-6.594146778864813,-5.621137064604348
-5.5430263553926515,0.9424438575431047,-5.757269407390342,0.8995938770932388,-5.268777974014124
-5.564294590641295,3.919088238849004,-5.754687254284449,4.12945798696166,-19.850183730675482
-0.5352961768168445,-6.9318361732786595,-0.5312162229155816,-6.929738191183884,3.7399814560389864
-2.427437560851631,-6.750338938256045,-2.0646211922032505,-6.87703163428541,18.573587322806276
1.9039010426067005,0.7117561457523616,1.562179069905417,0.6302411210153185,1.725677047715438
-0.9999783557008693,-5.741924952675078,-1.064549526813392,-6.111223311564146,4.977901460891052
-2.596495484718974,5.384975826167381,-3.0167853523201336,5.200892359125283,-12.274154947926002
-7.580532253403358,0.5513762298213961,-7.759920246540399,0.524833937094947,-4.286781093307482
-7.61513059472954,0.8511408402108396,-7.506050686526562,0.7230606453545536,-7.535767451962857
-0.8846283351292282,7.916279966005811,-0.5797964831528242,7.904169738966236,-9.423121316593566
-7.351414473252011,2.8790968622084687,-7.034763144446851,2.8338548247807567,-22.395371207387022
-0.8413411052173312,1.3444280687320749,-1.0165317737960593,1.7496011317476425,-0.4837200525734682
-7.282023294204684,-0.6514354631596483,-7.0636447314516655,-0.5579080833088124,5.546671941500563
1.4806464598692721,-3.072959900944334,1.757832280852439,-3.0795749395216663,-3.6865581573115316
7.662298223419445,-0.3613713983810847,7.723846945879485,-0.32862917696596866,-2.9995893827844857
1.7044553873465076,6.5826815163759695,1.7969786226593516,6.6089122909334606,10.563699841708528
-5.640112574104591,2.6796164245125342,-5.699471790020433,2.7765001798281097,-14.402092129423687
7.944242524075857,-1.2799648374987673,7.8965248536670725,-1.120785734634251,-11.486389773584234
3.6853354284126376,5.379086085560288,3.51520748322623,5.095243485611743,21.736635017711468
8.643515159975532,1.2811736442337383,8.319799005628262,0.8273948935634536,15.263928420259708
3.0694860753718505,4.770270613910628,3.2087545081609172,4.406455316978852,15.145325086942867
-0.677448475311465,4.224559757160018,-0.9404844063427873,4.3113569518818,-1.6690791492780512
-0.9149723618716816,-6.803255319262369,-0.8651780591074557,-6.730404823937677,6.6265825931812845
-1.3619518127938885,-8.097928413275705,-1.0935828428779095,-7.973603006767377,13.338181120551452
6.343097020895947,-1.9244558690159408,6.319345333285699,-1.8494899618311427,-12.726454819945094
2.3458521006591773,2.665936772677867,2.546651861752755,2.8614336276137218,5.220711481777419
1.9276915749455643,-1.9010624909920304,2.22888306348537,-1.7026948963145279,-3.5342164779823
-0.6568234143463381,-1.0822937587609258,-0.8809049132044959,-1.0710849460291525,0.4782277724937136
-0.8825749381508505,-8.984833299921345,-0.8708229474155051,-9.128480786365357,7.910286844139078
2.7519102657268535,-0.579835597789869,2.843624207585861,-0.9334690877107384,-0.5368757731362699
4.338525731864347,2.2561864130429012,4.444914672070001,2.29264019935051,9.386455557868123
-3.73184261351133,0.7408802148620663,-4.005318135823271,0.38797874156097034,-3.975718424771335
-1.2925109942696755,0.015077482029410616,-1.0673297093147274,-0.28127942846328435,-0.3391935131957633
-2.441057466811224,4.248229421683584,-2.7277742321526848,4.259437618310129,-9.121560122367514
-2.922457910170087,0.6019668812601688,-3.374744005834011,0.6632446358034043,-1.2801648885192956
-1.252795519018277,-8.371107748567471,-1.0824723558927818,-8.266381521754965,12.026443072686355
8.205342761966358,-0.6364893442605717,8.179189310072166,-0.461958536141535,-6.6667801474889625
-2.1699367619472487,4.0147825402616135,-2.4624344393257793,4.018272884162714,-7.5289149141040745
1.456486786063861,4.178445156731929,1.2393194045442075,4.154505838876187,7.022940611733717
4.2725339085716385,1.235998780813011,3.879020892808709,0.9371066178372196,6.926637254573707
-3.0951251485809483,-1.6914153164222587,-3.0369082159182668,-1.7289723245152389,5.219553907691438
-1.182397054521482,-4.565266753005991,-1.211850393506374,-4.610686655859686,5.208453485480119
-4.229430470279215,0.4160009336344335,-4.037420013859282,0.29638530895985826,-2.322262070547751
-0.6819144500288428,-9.401479371012423,-0.6283315335182944,-9.052988457035955,7.133731149350075
4.2176335778036975,-4.207277503086218,4.2334820764049965,-4.1099153667525705,-18.090256695620592
-7.665547597775575,0.23167251659993715,-7.6944086053862755,0.1156497040660927,-2.6619373280100205
1.6578234928452096,7.672443148270201,1.577892824426573,7.82692522501819,13.089063847563656
1.0999235539169447,-1.5802764491082153,0.9873377324728791,-1.4722896269017258,-2.0227194743802244
6.347233890630537,2.6479275888420446,6.373566320655017,2.8563244759974173,15.409057982587925
-4.723486082568652,1.6599341497565696,-4.7440313202477995,1.7792066245593112,-7.240739756609429
-7.737698791027476,-0.16986125022446558,-7.674661742677857,-0.2852386804278678,0.4395599927968532
-2.317308031770305,2.1672142600714004,-2.5353273152398854,2.204227937198621,-4.455766724666661
-0.7725928753981028,-4.357165173844302,-0.8156293635168133,-4.232461163814257,3.2805099353382348
-1.3415872919607053,5.784813613320084,-1.6334634136696524,6.134144906135827,-5.501763581662091
-1.2192896501815,1.3865653391160302,-1.2338522360724429,1.5276238965112716,-1.496387373981024
2.3712878979774716,0.9803750433753823,2.4707428345361535,0.8797027602422716,2.4759836602800975
2.3319339273658435,-4.103459030181697,2.116661691184559,-4.166299774892042,-10.319343536568043
-4.030290289670009,-1.389009829225666,-3.7985835602654214,-1.481658231350429,5.568023054429117
-0.4952698589122375,-4.366986663810684,-0.39338635960111673,-4.057628858107332,2.7294578926110002
-8.278161115761097,0.5553382257328319,-8.20531099793933,0.8241707883413321,-2.431780978957115
0.11242641025046396,-7.806849114808741,0.2102285734558617,-7.57792175175916,-0.16229636305744521
-8.945920649641497,0.11372184000122648,-9.01134613923007,0.18377990589643417,-0.378588768096499
-1.423341041068318,-2.883425997156999,-1.7066761763975304,-2.665854692761268,3.6584464274005795
2.3267937890583688,-7.1070359781406225,2.4434987870749825,-7.476126697878906,-14.805307826817934
-2.2617811393598624,-5.226976126978874,-2.0195007712740733,-5.071960304069422,13.401724293830476
6.505794874142447,2.099116426317489,6.0569282196444085,2.1328375750470103,14.394397676908875
-1.432448011871754,-2.649441902654784,-1.738211754086332,-2.869898790390942,2.601883761559444
5.040743608500571,4.16987082264574,5.334673723059119,3.7136029197494977,22.227639481185797
-3.2387756175716143,4.533842228675687,-3.326047806558447,4.597215589579588,-14.077636500305239
7.888024488621619,-2.261797059187197,7.78281025620116,-2.05775622972632,-19.667094892846112
-3.29667316926241,-0.5421540927739592,-3.5325162393648633,-0.24671106534397658,2.7030988577488264
-2.899941590485339,-2.195460340062406,-3.0092587744561294,-1.931359145683139,6.921454045043033
-1.7953878171632955,1.538955094443467,-1.7168349260252487,1.5121595114480055,-2.929914192475166
-4.369842020083926,-5.363837527461463,-4.561795566882202,-5.310566230299932,22.652527745791787
2.6226006454554,-4.968810363138987,2.336476987524635,-4.641435661074526,-15.217802919850751
-9.698294055000217,-0.17804094036175472,-9.712069058841738,-0.3144562499208177,0.399365971698729
-3.7832754023896804,-2.851462017820537,-4.180754160735452,-2.8723314682506524,9.567220488837481
1.0257180118504299,-4.002365449725411,0.7499955812399434,-3.997851740165163,-5.21222552400611
1.5185147345243246,0.47991835461691845,1.4092911540166704,0.649475226345587,0.5422264944671108
-6.15626257730226,3.666253720003744,-6.439297904638118,3.8073425279477524,-20.624228388254938
1.6590270569325614,-3.8485714630885597,1.6272691225192033,-3.78159375081554,-6.616097630991203
-0.0954768282509918,-5.786727794841131,-0.14532044942563555,-5.713500524027834,0.27470836766124507
0.2423602688326238,0.3213860030292819,0.6133477338176093,0.39349595607684984,-0.08556745673969096
0.20152528785780915,-0.5223922135137931,0.2146536193861196,-0.6249288790406251,-0.0764072366611098
6.14860657889978,3.0222317035876642,6.045349897538411,3.498118517328938,16.017677050965492
1.4529337009103593,-6.42032127753768,1.3386936790750794,-6.500577975339196,-9.954319663691438
4.827564689573648,1.4124137853390253,5.015947942160588,1.8007060035679543,4.604790261306567
-0.21741946247815852,9.318389614649096,-0.6933225758466892,9.359721888831025,2.437307966814843
0.031728866023545466,9.254703163448491,-0.05734007265639113,8.971255311072786,1.1016949048774274
1.6552844787905854,-5.9710439555469055,1.254330902218697,-5.98891247171722,-12.255474779628402
-0.34866238350725515,4.211327085707423,-0.15677734566645646,4.297213527529584,-2.2629569482547476
5.877006860993808,3.412471232389623,5.832576669984855,3.6325889941839913,18.922879872274326
-3.2137773019297833,2.2413202337076275,-3.4119410440275004,2.562335894882474,-5.663669178556612
